5.500000000000000444e-01 6.620000000000000329e-01 3.299999999999999982e-04 3.099999999999999978e-02
6.499999999999999112e-01 5.949999999999999734e-01 2.999999999999999737e-04 3.699999999999999817e-02
7.500000000000000000e-01 5.120000000000000107e-01 2.799999999999999755e-04 2.999999999999999889e-02
8.500000000000000888e-01 4.159999999999999809e-01 2.400000000000000061e-04 1.799999999999999864e-02
9.499999999999999556e-01 3.360000000000000209e-01 2.200000000000000078e-04 2.199999999999999872e-02
1.050000000000000044e+00 2.590000000000000080e-01 1.900000000000000105e-04 1.299999999999999940e-02
1.149999999999999911e+00 1.980000000000000093e-01 1.700000000000000122e-04 1.400000000000000029e-02
1.250000000000000000e+00 1.439999999999999891e-01 1.499999999999999869e-04 1.299999999999999940e-02
1.350000000000000089e+00 1.130000000000000032e-01 1.499999999999999869e-04 1.099999999999999936e-02
1.449999999999999956e+00 8.050000000000000211e-02 1.299999999999999886e-04 8.099999999999999561e-03
1.550000000000000044e+00 6.410000000000000420e-02 1.200000000000000030e-04 7.000000000000000146e-03
1.649999999999999911e+00 4.429999999999999910e-02 6.999999999999999387e-05 5.000000000000000104e-03
1.750000000000000000e+00 3.180000000000000188e-02 6.999999999999999387e-05 3.399999999999999811e-03
1.850000000000000089e+00 2.199999999999999872e-02 6.299999999999999990e-05 1.799999999999999951e-03
1.949999999999999956e+00 1.650000000000000078e-02 6.299999999999999990e-05 1.899999999999999996e-03
2.100000000000000089e+00 9.900000000000000813e-03 3.399999999999999973e-05 1.000000000000000021e-03
2.299999999999999822e+00 5.080000000000000314e-03 2.500000000000000120e-05 4.499999999999999877e-04
2.500000000000000000e+00 2.490000000000000026e-03 1.699999999999999987e-05 2.100000000000000087e-04
2.700000000000000178e+00 1.299999999999999940e-03 1.200000000000000030e-05 1.399999999999999877e-04
2.899999999999999911e+00 6.610000000000000207e-04 9.099999999999999271e-06 6.899999999999999667e-05
3.250000000000000000e+00 2.320000000000000014e-04 3.800000000000000040e-06 2.599999999999999840e-05
4.000000000000000000e+00 2.769999999999999906e-05 9.199999999999999795e-07 3.400000000000000058e-06
