5.500000000000000444e-01 6.080000000000000071e+00 1.699999999999999905e-03 4.000000000000000222e-01
6.499999999999999112e-01 4.660000000000000142e+00 1.399999999999999986e-03 3.900000000000000133e-01
7.500000000000000000e-01 3.180000000000000160e+00 1.199999999999999895e-03 4.500000000000000111e-01
8.500000000000000888e-01 2.100000000000000089e+00 1.000000000000000021e-03 2.000000000000000111e-01
9.499999999999999556e-01 1.489999999999999991e+00 8.800000000000000313e-04 1.400000000000000133e-01
1.050000000000000044e+00 9.979999999999999982e-01 7.399999999999999894e-04 4.900000000000000189e-02
1.149999999999999911e+00 7.670000000000000151e-01 5.400000000000000069e-04 4.599999999999999922e-02
1.250000000000000000e+00 5.000000000000000000e-01 5.199999999999999544e-04 6.300000000000000044e-02
1.350000000000000089e+00 3.619999999999999885e-01 4.299999999999999894e-04 4.000000000000000083e-02
1.449999999999999956e+00 2.550000000000000044e-01 3.600000000000000227e-04 2.199999999999999872e-02
1.550000000000000044e+00 1.719999999999999862e-01 2.999999999999999737e-04 1.400000000000000029e-02
1.649999999999999911e+00 1.260000000000000009e-01 2.400000000000000061e-04 9.400000000000000369e-03
1.750000000000000000e+00 8.429999999999999993e-02 2.200000000000000078e-04 7.199999999999999803e-03
1.850000000000000089e+00 5.840000000000000052e-02 1.900000000000000105e-04 6.300000000000000044e-03
1.949999999999999956e+00 4.159999999999999809e-02 1.600000000000000131e-04 4.599999999999999922e-03
2.100000000000000089e+00 2.649999999999999925e-02 9.699999999999999963e-05 2.899999999999999800e-03
2.299999999999999822e+00 1.230000000000000017e-02 6.399999999999999710e-05 1.500000000000000031e-03
2.500000000000000000e+00 6.300000000000000044e-03 4.899999999999999842e-05 5.699999999999999772e-04
2.700000000000000178e+00 3.350000000000000113e-03 4.100000000000000047e-05 4.800000000000000122e-04
2.899999999999999911e+00 1.629999999999999939e-03 4.000000000000000327e-05 2.500000000000000052e-04
3.250000000000000000e+00 5.999999999999999474e-04 1.399999999999999979e-05 1.600000000000000131e-04
4.000000000000000000e+00 7.499999999999999343e-05 2.500000000000000205e-06 1.800000000000000046e-05
4.750000000000000000e+00 1.009999999999999986e-05 2.699999999999999984e-06 3.199999999999999855e-06
5.500000000000000000e+00 2.150000000000000167e-06 8.299999999999999942e-07 4.300000000000000123e-07
