5.500000000000000444e-01 3.489999999999999858e+01 4.700000000000000185e-03 2.799999999999999822e+00
6.499999999999999112e-01 2.180000000000000071e+01 3.799999999999999992e-03 1.300000000000000044e+00
7.500000000000000000e-01 1.350999999999999979e+01 3.000000000000000062e-03 8.900000000000000133e-01
8.500000000000000888e-01 8.189999999999999503e+00 2.399999999999999790e-03 5.300000000000000266e-01
9.499999999999999556e-01 5.280000000000000249e+00 2.000000000000000042e-03 4.199999999999999845e-01
1.050000000000000044e+00 3.379999999999999893e+00 1.600000000000000077e-03 2.600000000000000089e-01
1.149999999999999911e+00 2.259999999999999787e+00 1.399999999999999986e-03 1.600000000000000033e-01
1.250000000000000000e+00 1.439999999999999947e+00 1.100000000000000066e-03 1.199999999999999956e-01
1.350000000000000089e+00 9.879999999999999893e-01 9.399999999999999719e-04 9.099999999999999756e-02
1.449999999999999956e+00 6.320000000000000062e-01 7.600000000000000418e-04 6.099999999999999867e-02
1.550000000000000044e+00 4.139999999999999791e-01 6.300000000000000261e-04 4.100000000000000172e-02
1.649999999999999911e+00 2.740000000000000213e-01 5.400000000000000069e-04 2.100000000000000130e-02
1.750000000000000000e+00 1.940000000000000058e-01 4.499999999999999877e-04 1.700000000000000122e-02
1.850000000000000089e+00 1.350000000000000089e-01 3.800000000000000209e-04 1.400000000000000029e-02
1.949999999999999956e+00 9.110000000000000042e-02 3.200000000000000262e-04 9.599999999999999159e-03
2.100000000000000089e+00 5.460000000000000270e-02 1.700000000000000122e-04 6.300000000000000044e-03
2.299999999999999822e+00 2.750000000000000014e-02 1.200000000000000030e-04 2.599999999999999881e-03
2.500000000000000000e+00 1.329999999999999932e-02 8.600000000000000331e-05 1.399999999999999986e-03
2.700000000000000178e+00 6.740000000000000331e-03 6.999999999999999387e-05 6.800000000000000488e-04
2.899999999999999911e+00 3.589999999999999875e-03 5.399999999999999798e-05 3.899999999999999929e-04
3.250000000000000000e+00 1.330000000000000019e-03 2.199999999999999943e-05 1.200000000000000030e-04
4.000000000000000000e+00 1.910000000000000077e-04 6.100000000000000042e-06 2.000000000000000164e-05
4.750000000000000000e+00 1.584000000000000081e-05 2.399999999999999891e-06 9.500000000000000100e-07
5.500000000000000000e+00 2.870000000000000050e-06 7.600000000000000291e-07 2.999999999999999864e-07
