# xyscan Version 4.3.0
# Date: Fri Mar 19 11:03:19 2021
# Scanned by: xywu
# Source: /home/xywu/Pictures/Screenshot from 2021-03-19 10-43-39.png
# Comment: 
# Format: x y -dx +dx -dy +dy
-5.31073	14.7059	0	0	9.80392	12.7451	
-5.09605	20.5882	0	0	9.80392	9.80392	
-4.90395	26.4706	0	0	9.80392	12.7451	
-4.71186	35.2941	0	0	10.7843	11.7647	
-4.49718	47.0588	0	0	12.7451	11.7647	
-4.29379	61.7647	0	0	11.7647	19.6078	
-4.10169	81.3725	0	0	14.7059	20.5882	
-3.89831	102.941	0	0	17.6471	29.4118	
-3.69492	132.353	0	0	19.6078	29.4118	
-3.50282	170.588	0	0	27.451	29.4118	
-3.29944	205.882	0	0	29.4118	29.4118	
-3.09605	233.333	0	0	21.5686	40.1961	
-2.89266	268.627	0	0	24.5098	39.2157	
-2.68927	300.98	0	0	22.549	44.1176	
-2.49718	331.373	0	0	19.6078	39.2157	
-2.29379	360.784	0	0	22.549	30.3922	
-2.10169	382.353	0	0	25.4902	33.3333	
-1.89831	402.941	0	0	31.3725	27.451	
-1.69492	417.647	0	0	33.3333	26.4706	
-1.48023	427.451	0	0	35.2941	25.4902	
-1.29944	435.294	0	0	39.2157	23.5294	
-1.08475	437.255	0	0	38.2353	24.5098	
-0.892655	436.275	0	0	37.2549	28.4314	
-0.700565	436.275	0	0	37.2549	29.4118	
-0.497175	432.353	0	0	34.3137	34.3137	
-0.293785	431.373	0	0	34.3137	36.2745	
-0.0903955	428.431	0	0	31.3725	38.2353	
0.101695	426.471	0	0	30.3922	39.2157	
0.316384	426.471	0	0	30.3922	40.1961	
0.508475	430.392	0	0	32.3529	37.2549	
0.711864	432.353	0	0	33.3333	33.3333	
0.903955	433.333	0	0	32.3529	30.3922	
1.10734	431.373	0	0	32.3529	29.4118	
1.31073	428.431	0	0	33.3333	29.4118	
1.50282	423.529	0	0	31.3725	28.4314	
1.70621	413.725	0	0	29.4118	28.4314	
1.9096	398.039	0	0	30.3922	30.3922	
2.11299	381.373	0	0	30.3922	33.3333	
2.30508	359.804	0	0	24.5098	36.2745	
2.50847	333.333	0	0	22.549	36.2745	
2.71186	302.941	0	0	23.5294	34.3137	
2.91525	271.569	0	0	26.4706	33.3333	
3.11864	254.902	0	0	35.2941	13.7255	
3.31073	223.529	0	0	37.2549	11.7647	
3.51412	184.314	0	0	36.2745	14.7059	
3.70621	149.02	0	0	35.2941	12.7451	
3.9096	106.863	0	0	20.5882	25.4902	
4.11299	83.3333	0	0	18.6275	20.5882	
4.30508	63.7255	0	0	11.7647	12.7451	
4.50847	48.0392	0	0	11.7647	11.7647	
4.71186	35.2941	0	0	11.7647	11.7647	
4.90395	27.451	0	0	10.7843	10.7843	
# EoF
