5.500000000000000444e-01 7.730000000000000204e-01 3.099999999999999999e-04 4.299999999999999656e-02
6.499999999999999112e-01 7.560000000000000053e-01 4.800000000000000122e-04 3.899999999999999994e-02
7.500000000000000000e-01 6.700000000000000400e-01 4.400000000000000157e-04 3.099999999999999978e-02
8.500000000000000888e-01 5.679999999999999494e-01 4.099999999999999912e-04 4.000000000000000083e-02
9.499999999999999556e-01 4.689999999999999725e-01 3.699999999999999947e-04 1.700000000000000122e-02
1.050000000000000044e+00 3.579999999999999849e-01 3.200000000000000262e-04 2.299999999999999961e-02
1.149999999999999911e+00 2.849999999999999756e-01 2.999999999999999737e-04 3.300000000000000155e-02
1.250000000000000000e+00 2.109999999999999931e-01 2.799999999999999755e-04 2.000000000000000042e-02
1.350000000000000089e+00 1.580000000000000016e-01 2.599999999999999772e-04 1.600000000000000033e-02
1.449999999999999956e+00 1.280000000000000027e-01 2.400000000000000061e-04 1.000000000000000021e-02
1.550000000000000044e+00 9.360000000000000264e-02 2.200000000000000078e-04 7.499999999999999722e-03
1.649999999999999911e+00 7.159999999999999698e-02 1.700000000000000122e-04 7.799999999999999642e-03
1.750000000000000000e+00 5.079999999999999793e-02 1.499999999999999869e-04 5.000000000000000104e-03
1.850000000000000089e+00 3.880000000000000115e-02 1.399999999999999877e-04 3.599999999999999901e-03
1.949999999999999956e+00 2.809999999999999998e-02 1.200000000000000030e-04 3.200000000000000153e-03
2.100000000000000089e+00 1.609999999999999973e-02 6.299999999999999990e-05 1.899999999999999996e-03
2.299999999999999822e+00 9.050000000000000752e-03 4.699999999999999724e-05 8.499999999999999526e-04
2.500000000000000000e+00 4.720000000000000237e-03 3.199999999999999855e-05 5.299999999999999807e-04
2.700000000000000178e+00 2.520000000000000104e-03 2.400000000000000061e-05 2.500000000000000052e-04
2.899999999999999911e+00 1.350000000000000071e-03 1.800000000000000046e-05 1.200000000000000030e-04
3.250000000000000000e+00 5.029999999999999749e-04 7.400000000000000300e-06 5.899999999999999754e-05
4.000000000000000000e+00 5.830000000000000086e-05 2.099999999999999799e-06 6.900000000000000005e-06
