6.499999999999999112e-01 1.163999999999999924e+00 5.299999999999999807e-04 6.300000000000000044e-02
7.500000000000000000e-01 6.939999999999999503e-01 4.200000000000000174e-04 3.799999999999999906e-02
8.500000000000000888e-01 4.040000000000000258e-01 3.200000000000000262e-04 2.400000000000000050e-02
9.499999999999999556e-01 2.570000000000000062e-01 2.700000000000000035e-04 1.600000000000000033e-02
1.050000000000000044e+00 1.580000000000000016e-01 2.100000000000000087e-04 1.099999999999999936e-02
1.149999999999999911e+00 9.969999999999999696e-02 1.700000000000000122e-04 6.199999999999999782e-03
1.250000000000000000e+00 6.410000000000000420e-02 1.299999999999999886e-04 4.700000000000000185e-03
1.350000000000000089e+00 4.290000000000000063e-02 1.100000000000000039e-04 3.200000000000000153e-03
1.449999999999999956e+00 2.949999999999999845e-02 1.000000000000000048e-04 2.599999999999999881e-03
1.550000000000000044e+00 2.040000000000000147e-02 8.799999999999999771e-05 2.200000000000000133e-03
1.649999999999999911e+00 1.320999999999999952e-02 7.100000000000000462e-05 8.800000000000000313e-04
1.750000000000000000e+00 9.409999999999999962e-03 6.099999999999999872e-05 8.300000000000000086e-04
1.850000000000000089e+00 6.729999999999999871e-03 5.300000000000000078e-05 5.199999999999999544e-04
1.949999999999999956e+00 4.899999999999999842e-03 4.500000000000000283e-05 4.099999999999999912e-04
2.100000000000000089e+00 2.919999999999999853e-03 2.400000000000000061e-05 2.300000000000000070e-04
2.299999999999999822e+00 1.649999999999999991e-03 1.800000000000000046e-05 1.200000000000000030e-04
2.500000000000000000e+00 8.000000000000000383e-04 1.299999999999999920e-05 5.500000000000000196e-05
2.700000000000000178e+00 4.569999999999999952e-04 1.000000000000000082e-05 5.399999999999999798e-05
2.899999999999999911e+00 2.649999999999999903e-04 8.100000000000000375e-06 3.100000000000000135e-05
3.250000000000000000e+00 1.060000000000000016e-04 3.400000000000000058e-06 1.200000000000000030e-05
4.000000000000000000e+00 1.809999999999999950e-05 9.199999999999999795e-07 1.199999999999999946e-06
4.750000000000000000e+00 2.799999999999999873e-06 6.300000000000000033e-07 1.999999999999999909e-07
