0 	 0.0105791 
1 	 1.55826 
2 	 2.20007 
3 	 2.69 
4 	 3.11075 
5 	 3.48142 
6 	 3.81005 
7 	 4.11485 
8 	 4.40543 
9 	 4.67746 
10 	 4.92832 
11 	 5.16517 
12 	 5.39329 
13 	 5.61454 
14 	 5.82637 
15 	 6.03025 
16 	 6.22907 
17 	 6.42362 
18 	 6.61113 
19 	 6.79242 
20 	 6.96916 
21 	 7.13972 
22 	 7.30943 
23 	 7.47245 
24 	 7.63216 
25 	 7.79042 
26 	 7.94724 
27 	 8.09793 
28 	 8.24331 
29 	 8.39069 
30 	 8.53324 
31 	 8.67404 
32 	 8.81162 
33 	 8.94996 
34 	 9.08775 
35 	 9.2193 
36 	 9.34901 
37 	 9.48044 
38 	 9.60693 
39 	 9.73353 
40 	 9.85434 
41 	 9.97605 
42 	 10.0966 
43 	 10.2158 
44 	 10.3329 
45 	 10.4499 
46 	 10.5678 
47 	 10.6817 
48 	 10.7948 
49 	 10.9061 
50 	 11.0153 
51 	 11.1232 
52 	 11.2328 
53 	 11.3406 
54 	 11.4464 
55 	 11.5516 
56 	 11.6559 
57 	 11.7582 
58 	 11.86 
59 	 11.9627 
60 	 12.0637 
61 	 12.1643 
62 	 12.2628 
63 	 12.364 
64 	 12.4609 
65 	 12.5593 
66 	 12.6555 
67 	 12.7516 
68 	 12.8474 
69 	 12.9416 
70 	 13.0345 
71 	 13.128 
72 	 13.2219 
73 	 13.3139 
74 	 13.4036 
75 	 13.4954 
76 	 13.5856 
77 	 13.6746 
78 	 13.763 
79 	 13.8534 
80 	 13.9425 
81 	 14.0324 
82 	 14.1222 
83 	 14.2128 
84 	 14.3063 
85 	 14.3995 
86 	 14.4945 
87 	 14.5924 
88 	 14.6933 
89 	 14.7991 
90 	 14.908 
91 	 15.0254 
92 	 15.15 
93 	 15.2839 
94 	 15.4322 
95 	 15.6007 
96 	 15.796 
97 	 16.0406 
98 	 16.3668 
99 	 16.8842 
