0.3	0.0061	0.00172	-0.00172
0.5	0.01352	0.00226	-0.00226
0.7	0.01911	0.00182	-0.00182
0.9	0.02739	0.0024	-0.0024
1.125	0.03474	0.00308	-0.00308
1.375	0.04286	0.00225	-0.00225
1.625	0.05111	0.00389	-0.00389
1.875	0.04764	0.00511	-0.00511
2.25	0.06777	0.00713	-0.00713
2.75	0.08301	0.00973	-0.00973
3.25	0.11017	0.0078	-0.0078
3.75	0.11018	0.01311	-0.01311
4.5	0.0765	0.01956	-0.01956
