0.3	0.011	0.0016	-0.0016
0.5	0.0241	0.0021	-0.0021
0.7	0.0346	0.003	-0.003
0.9	0.0428	0.0025	-0.0025
1.125	0.0518	0.0035	-0.0035
1.375	0.0636	0.004	-0.004
1.625	0.0747	0.0055	-0.0055
1.875	0.0856	0.0071	-0.0071
2.25	0.1015	0.0081	-0.0081
2.75	0.1056	0.0091	-0.0091
3.25	0.1351	0.0062	-0.0062
3.75	0.1191	0.0176	-0.0176
4.5	0.102	0.0215	-0.0215
