-3.375	302	15
-3.125	306.3	14.2
-2.875	310.1	14.3
-2.625	317.9	14.6
-2.375	322.3	14.9
-2.125	327.6	15.1
-1.875	335.1	9.6
-1.625	340	12
-1.375	340.2	10
-1.125	337.7	9
-0.875	332.5	8.2
-0.625	326.3	7.7
-0.375	320.7	7.3
-0.125	317.5	7
0.125	317.5	7
0.375	320.7	7.3
0.625	326.3	7.7
0.875	332.5	8.1
1.125	337.7	9
1.375	340.2	10
1.625	340	12
1.875	335.1	9.6
2.125	327.6	15.1
2.375	322.3	14.9
2.625	317.9	14.6
2.875	310.1	14.3
3.125	306.3	14.2
3.375	302	15
