-3.375	178	9
-3.125	179.9	8.4
-2.875	181.7	8.4
-2.625	186	8.6
-2.375	188.2	8.8
-2.125	189.8	8.8
-1.875	193.5	5.1
-1.625	196.4	5.9
-1.375	196.5	5.3
-1.125	194.8	4.8
-0.875	191.4	4.5
-0.625	187.5	4.2
-0.375	184.3	4
-0.125	182.5	3.9
0.125	182.5	3.9
0.375	184.3	4.1
0.625	187.5	4.2
0.875	191.4	4.5
1.125	194.8	4.8
1.375	196.5	5.3
1.625	196.4	5.9
1.875	193.5	5.1
2.125	189.8	8.8
2.375	188.2	8.8
2.625	186	8.6
2.875	181.7	8.4
3.125	179.9	8.4
3.375	178	9
