#Eta_mean,Eta_std,dNdEta_mean,dNdEta_std
-8.000000000000000000e+00 0.000000000000000000e+00 8.803437219141631687e+00 2.273711889578164058e+00
-7.599999999999938360e+00 6.128431095930864103e-14 1.852851063539253929e+01 4.562253965304422287e+00
-7.199999999999940670e+00 5.950795411990839057e-14 3.390091767298448389e+01 7.588598351487015670e+00
-6.800000000000051337e+00 5.151434834260726348e-14 5.649136636734857575e+01 1.140687445181086623e+01
-6.400000000000056311e+00 5.595524044110788964e-14 8.549707302087392691e+01 1.572019006240158134e+01
-6.000000000000000000e+00 0.000000000000000000e+00 1.188988473693494257e+02 2.025698471605770479e+01
-5.599999999999948130e+00 5.151434834260726348e-14 1.543484911610175629e+02 2.493779643793799039e+01
-5.199999999999987743e+00 1.154631945610162802e-14 1.897826249740300000e+02 2.981348426596924384e+01
-4.799999999999998046e+00 1.776356839400250465e-15 2.244725668713290077e+02 3.496347919379923752e+01
-4.400000000000040323e+00 3.996802888650563546e-14 2.572547939889299187e+02 4.019229800156558241e+01
-4.000000000000000000e+00 0.000000000000000000e+00 2.870627571427206703e+02 4.519226313026316433e+01
-3.599999999999970335e+00 2.930988785010413267e-14 3.132652715220743858e+02 4.971225171817776101e+01
-3.200000000000028155e+00 2.886579864025407005e-14 3.359242235521315365e+02 5.373051189160582908e+01
-2.799999999999974065e+00 2.575717417130363174e-14 3.550001299527199308e+02 5.721950089934330919e+01
-2.399999999999999023e+00 4.440892098500626162e-16 3.693872861972625401e+02 5.986449917421580835e+01
-2.000000000000000000e+00 0.000000000000000000e+00 3.779176153964723426e+02 6.136504666950378351e+01
-1.600000000000014078e+00 1.443289932012703503e-14 3.809878292572775536e+02 6.196660366474032600e+01
-1.199999999999999512e+00 2.220446049250313081e-16 3.788749247928271302e+02 6.187205681302157245e+01
-8.000000000000070388e-01 7.216449660063517513e-15 3.715186182223169453e+02 6.090868031433451790e+01
-4.000000000000034084e-01 3.941291737419305719e-15 3.618646819892217650e+02 5.933865667300421620e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.571934754215992598e+02 5.840191308214048149e+01
4.000000000000035194e-01 3.164135620181696140e-15 3.616583362541086331e+02 5.893423168786644339e+01
8.000000000000070388e-01 6.328271240363392280e-15 3.711502600976556323e+02 6.013340199000760578e+01
1.199999999999999734e+00 1.332267629550187849e-15 3.783565270850696152e+02 6.069758036183780803e+01
1.600000000000014078e+00 1.265654248072678456e-14 3.803200766996029643e+02 6.043365537096148898e+01
2.000000000000000000e+00 0.000000000000000000e+00 3.771102460866105730e+02 5.958765512070716142e+01
2.399999999999999023e+00 1.332267629550187849e-15 3.685026153928898225e+02 5.797004295107899452e+01
2.799999999999974065e+00 2.664535259100375697e-14 3.541176985678914093e+02 5.537730164907818420e+01
3.200000000000028155e+00 2.708944180085381959e-14 3.351126097712845535e+02 5.208809610038781557e+01
3.599999999999970335e+00 3.108624468950438313e-14 3.126186927320513291e+02 4.836276369163554278e+01
4.000000000000000000e+00 0.000000000000000000e+00 2.867303758842165280e+02 4.420202949239940438e+01
4.400000000000040323e+00 3.996802888650563546e-14 2.573906553803803376e+02 3.959753489777180846e+01
4.799999999999998046e+00 2.664535259100375697e-15 2.251028805292925767e+02 3.473945108688327110e+01
5.199999999999987743e+00 1.332267629550187849e-14 1.908046508512652224e+02 2.990206434151387427e+01
5.599999999999948130e+00 5.329070518200751394e-14 1.556155172066529246e+02 2.527207009335644727e+01
6.000000000000000000e+00 0.000000000000000000e+00 1.201277989091531282e+02 2.072531899007572775e+01
6.400000000000056311e+00 5.595524044110788964e-14 8.654451060898587400e+01 1.621360630199504271e+01
6.800000000000051337e+00 5.062616992290713824e-14 5.721739130926666661e+01 1.182920732356739535e+01
7.199999999999940670e+00 6.039613253960851580e-14 3.431309255429790994e+01 7.868982583728699964e+00
7.599999999999938360e+00 6.306066779870889150e-14 1.862661439198468472e+01 4.672750443416157751e+00
8.000000000000000000e+00 0.000000000000000000e+00 8.908783168715244116e+00 2.344948306644503599e+00
