#: table_doi: 10.17182/hepdata.62026.v1/t36
#: name: Table 36
#: description: v5{SP,Deltaeta=1.0} (black open diamonds).

#: data_file: Table36.yaml
#: keyword reactions: PB PB --> CHARGED X
#: keyword observables: V
#: keyword phrases: Inclusive
#: keyword cmenergies: 2760.0
#: RE,PB PB --> CHARGED X
#: ABS(DELTA(ETA)),> 1.0
#: SQRT(S)/NUCLEON [GeV],2760.0
'PT [GEV]','v5{SP,Deltaeta=1.0} (black open diamonds)','error +','error -'
0.3,0.004709,0.001725,-0.001725
0.5,0.002816,0.001974,-0.001974
0.7,0.004686,0.002383,-0.002383
0.9,0.003099,0.002966,-0.002966
1.1,-0.00016,0.003646,-0.003646
1.3,0.006887,0.004383,-0.004383
1.5,0.007711,0.005409,-0.005409
1.7,0.014473,0.006631,-0.006631
2.0,0.009113,0.006321,-0.006321
2.55,0.033936,0.008218,-0.008218
3.25,0.056363,0.016372,-0.016372

