# xyscan Version 3.3.0
# Date: Sun Jun 17 16:12:52 2018
# Scanned by: DingChi
# Source: E:/Workspace/Workspace/DATA/XeXe5440/EXP/dndetadpt.png
# Comment: 
# Format: x y -dx +dx -dy +dy
0.175802	1.07332e+11	0	0	0	0	
0.226612	1.15434e+11	0	0	0	0	
0.277059	1.09967e+11	0	0	0	0	
0.327	1.12668e+11	0	0	0	0	
0.377864	1.04759e+11	0	0	0	0	
0.427498	9.74062e+10	0	0	0	0	
0.476878	8.62797e+10	0	0	0	0	
0.526364	8.21935e+10	0	0	0	0	
0.576903	7.45925e+10	0	0	0	0	
0.630068	6.6072e+10	0	0	0	0	
0.678495	6.29429e+10	0	0	0	0	
0.728072	5.71221e+10	0	0	0	0	
0.778522	5.31126e+10	0	0	0	0	
0.829538	4.70457e+10	0	0	0	0	
0.877685	4.37435e+10	0	0	0	0	
0.928626	3.87468e+10	0	0	0	0	
0.982524	3.6027e+10	0	0	0	0	
1.05061	3.19118e+10	0	0	0	0	
1.15148	2.62825e+10	0	0	0	0	
1.25317	2.11274e+10	0	0	0	0	
1.35425	1.78278e+10	0	0	0	0	
1.45321	1.50435e+10	0	0	0	0	
1.5539	1.2694e+10	0	0	0	0	
1.65573	1.07115e+10	0	0	0	0	
1.75183	8.82198e+09	0	0	0	0	
1.85351	7.62699e+09	0	0	0	0	
1.95418	6.43582e+09	0	0	0	0	
2.09697	5.0495e+09	0	0	0	0	
2.29831	3.50926e+09	0	0	0	0	
2.50128	2.43883e+09	0	0	0	0	
2.70304	1.73654e+09	0	0	0	0	
2.90055	1.23648e+09	0	0	0	0	
3.10154	8.59316e+08	0	0	0	0	
3.30478	6.26889e+08	0	0	0	0	
3.49659	4.35669e+08	0	0	0	0	
3.69953	3.10213e+08	0	0	0	0	
3.90048	2.26307e+08	0	0	0	0	
4.25993	1.35972e+08	0	0	0	0	
4.73527	6.72852e+07	0	0	0	0	
5.22665	3.58092e+07	0	0	0	0	
5.74872	2.15153e+07	0	0	0	0	
6.2564	1.23149e+07	0	0	0	0	
6.73727	8.55848e+06	0	0	0	0	
7.48903	5.14221e+06	0	0	0	0	
8.50268	2.60708e+06	0	0	0	0	
9.48482	1.56642e+06	0	0	0	0	
# EoF
