# xyscan Version 3.3.0
# Date: Wed May 30 16:47:00 2018
# Scanned by: DingChi
# Format: x y -dx +dx -dy +dy
-4.87676	226.9	0	0	13.9025	15.4476	
-4.62441	240.44	0	0	15.326	17.0468	
-4.37207	247.51	0	0	16.9944	16.1551	
-4.11972	249.474	0	0	16.5163	16.2833	
-3.87324	259.53	0	0	15.9018	18.4003	
-3.62676	274.293	0	0	18.1595	18.6741	
-3.36854	294.515	0	0	14.3794	14.3028	
-3.1162	308.005	0	0	12.7134	14.958	
-2.87559	317.898	0	0	14.7234	14.5614	
-2.61737	326.385	0	0	14.2953	12.263	
-2.37676	323.815	0	0	14.1828	16.6215	
-2.13028	329.843	0	0	16.9297	13.2957	
-1.8662	336.868	0	0	16.4473	13.5789	
-1.74883	335.982	0	0	0	0	
-1.65493	336.868	0	0	0	0	
-1.5493	338.648	0	0	0	0	
-1.44953	338.648	0	0	0	0	
-1.35563	337.757	0	0	0	0	
-1.25	339.541	0	0	0	0	
-1.14437	335.982	0	0	0	0	
-1.05047	335.982	0	0	0	0	
-0.950704	335.982	0	0	0	0	
-0.850939	335.098	0	0	0	0	
-0.745305	331.585	0	0	0	0	
-0.651408	328.109	0	0	0	0	
-0.545775	326.385	0	0	0	0	
-0.440141	325.526	0	0	0	0	
-0.352113	322.114	0	0	0	0	
-0.246479	321.266	0	0	11.6336	11.1936	
-0.146714	320.421	0	0	10.7883	12.0389	
-0.0528169	320.421	0	0	0	0	
0.0469484	320.421	0	0	0	0	
0.158451	320.421	0	0	0	0	
0.246479	321.266	0	0	0	0	
0.346244	322.114	0	0	0	0	
0.451878	324.67	0	0	0	0	
0.545775	325.526	0	0	0	0	
0.651408	328.109	0	0	0	0	
0.751174	330.713	0	0	0	0	
0.84507	333.337	0	0	0	0	
0.944836	335.098	0	0	0	0	
1.05047	335.098	0	0	0	0	
1.14437	335.098	0	0	0	0	
1.24413	338.648	0	0	0	0	
1.34977	336.868	0	0	0	0	
1.44366	338.648	0	0	0	0	
1.5493	338.648	0	0	0	0	
1.65493	336.868	0	0	0	0	
1.74296	335.098	0	0	0	0	
1.87793	335.098	0	0	14.6769	16.2737	
2.12441	328.975	0	0	14.4088	15.0688	
2.37676	323.815	0	0	14.1828	15.7258	
2.62911	325.526	0	0	14.2577	14.0151	
2.86972	316.228	0	0	13.8505	16.232	
3.1162	308.818	0	0	14.3028	14.1455	
3.37441	294.515	0	0	13.6404	14.3028	
3.62676	274.293	0	0	18.1595	19.447	
3.87324	259.53	0	0	17.1821	17.669	
4.11972	249.474	0	0	17.1293	16.9844	
4.37207	248.163	0	0	17.0392	16.8951	
4.62441	240.44	0	0	16.509	15.6937	
4.87676	227.499	0	0	15.6204	15.4883	
# EoF
