5.500000000000000444e-01 5.390000000000000346e-01 5.199999999999999544e-04 1.799999999999999864e-02
6.499999999999999112e-01 4.789999999999999813e-01 4.600000000000000139e-04 1.799999999999999864e-02
7.500000000000000000e-01 4.050000000000000266e-01 4.200000000000000174e-04 2.000000000000000042e-02
8.500000000000000888e-01 3.250000000000000111e-01 3.800000000000000209e-04 1.899999999999999953e-02
9.499999999999999556e-01 2.500000000000000000e-01 3.200000000000000262e-04 1.600000000000000033e-02
1.050000000000000044e+00 1.980000000000000093e-01 2.900000000000000017e-04 1.200000000000000025e-02
1.149999999999999911e+00 1.489999999999999936e-01 2.500000000000000052e-04 1.499999999999999944e-02
1.250000000000000000e+00 1.111999999999999933e-01 2.400000000000000061e-04 8.099999999999999561e-03
1.350000000000000089e+00 7.309999999999999831e-02 1.900000000000000105e-04 9.199999999999999845e-03
1.449999999999999956e+00 5.999999999999999778e-02 1.800000000000000113e-04 7.900000000000000772e-03
1.550000000000000044e+00 4.179999999999999688e-02 1.700000000000000122e-04 4.400000000000000265e-03
1.649999999999999911e+00 3.230000000000000232e-02 1.200000000000000030e-04 3.599999999999999901e-03
1.750000000000000000e+00 2.149999999999999828e-02 7.700000000000000139e-05 2.599999999999999881e-03
1.850000000000000089e+00 1.510000000000000057e-02 7.700000000000000139e-05 1.600000000000000077e-03
1.949999999999999956e+00 1.052999999999999943e-02 8.200000000000000095e-05 9.899999999999999946e-04
2.100000000000000089e+00 6.179999999999999730e-03 4.699999999999999724e-05 6.099999999999999737e-04
2.299999999999999822e+00 3.099999999999999891e-03 3.300000000000000253e-05 4.000000000000000192e-04
2.500000000000000000e+00 1.549999999999999946e-03 2.300000000000000002e-05 1.299999999999999886e-04
2.700000000000000178e+00 7.129999999999999836e-04 1.500000000000000038e-05 6.799999999999999946e-05
2.899999999999999911e+00 3.570000000000000040e-04 1.099999999999999971e-05 4.199999999999999768e-05
3.250000000000000000e+00 1.119999999999999983e-04 4.099999999999999709e-06 1.200000000000000030e-05
