# xyscan Version 3.3.1
# Date: Wed Jun  6 21:17:01 2018
# Scanned by: xyw
# Source: /home/xyw/physics/Code/XeXe/data/v2.png
# Comment: 
# Format: x y -dx +dx -dy +dy
0.252207	0.0358553	0	0	0	0	
0.343001	0.0509868	0	0	0	0	
0.443884	0.0667763	0	0	0	0	
0.544767	0.0815789	0	0	0	0	
0.635561	0.0963816	0	0	0	0	
0.746532	0.107566	0	0	0	0	
0.857503	0.117105	0	0	0	0	
0.948298	0.128947	0	0	0	0	
1.1198	0.146053	0	0	0	0	
1.37201	0.168421	0	0	0	0	
1.62421	0.178947	0	0	0	0	
1.87642	0.196711	0	0	0	0	
2.11854	0.205263	0	0	0	0	
2.38083	0.213487	0	0	0	0	
2.74401	0.216776	0	0	0	0	
3.24842	0.206908	0	0	0	0	
3.75284	0.197039	0	0	0	0	
4.50946	0.182237	0	0	0	0	
# EoF
