# xyscan Version 3.3.1
# Date: Wed Jun  6 21:23:18 2018
# Scanned by: xyw
# Source: /home/xyw/physics/Code/XeXe/data/v2.png
# Comment: 
# Format: x y -dx +dx -dy +dy
0.242119	0.0378289	0	0	0	0	
0.35309	0.0513158	0	0	0	0	
0.453972	0.0661184	0	0	0	0	
0.534678	0.0832237	0	0	0	0	
0.645649	0.0953947	0	0	0	0	
0.736444	0.112171	0	0	0	0	
0.948298	0.130592	0	0	0	0	
1.12989	0.147039	0	0	0	0	
1.38209	0.167434	0	0	0	0	
1.61412	0.183224	0	0	0	0	
1.86633	0.186513	0	0	0	0	
2.11854	0.204605	0	0	0	0	
2.38083	0.195066	0	0	0	0	
2.7541	0.213158	0	0	0	0	
3.25851	0.205263	0	0	0	0	
3.74275	0.186184	0	0	0.0101974	0.00986842	
4.49937	0.179605	0	0	0.0105263	0.0108553	
# EoF
