5.500000000000000444e-01 3.190000000000000058e-01 3.400000000000000244e-04 5.199999999999999761e-02
6.499999999999999112e-01 2.730000000000000204e-01 3.299999999999999982e-04 3.400000000000000244e-02
7.500000000000000000e-01 2.489999999999999991e-01 2.999999999999999737e-04 2.199999999999999872e-02
8.500000000000000888e-01 2.119999999999999940e-01 2.000000000000000096e-04 1.899999999999999953e-02
9.499999999999999556e-01 1.739999999999999880e-01 1.800000000000000113e-04 1.700000000000000122e-02
1.050000000000000044e+00 1.380000000000000115e-01 1.600000000000000131e-04 1.299999999999999940e-02
1.149999999999999911e+00 1.039999999999999952e-01 1.399999999999999877e-04 1.000000000000000021e-02
1.250000000000000000e+00 7.349999999999999589e-02 1.299999999999999886e-04 8.099999999999999561e-03
1.350000000000000089e+00 5.279999999999999971e-02 1.200000000000000030e-04 6.499999999999999702e-03
1.449999999999999956e+00 3.869999999999999829e-02 1.100000000000000039e-04 3.799999999999999992e-03
1.550000000000000044e+00 2.730000000000000135e-02 9.399999999999999448e-05 3.599999999999999901e-03
1.649999999999999911e+00 1.919999999999999832e-02 7.899999999999999579e-05 2.599999999999999881e-03
1.750000000000000000e+00 1.389999999999999916e-02 6.799999999999999946e-05 1.799999999999999951e-03
1.850000000000000089e+00 9.499999999999999764e-03 5.500000000000000196e-05 1.199999999999999895e-03
1.949999999999999956e+00 6.810000000000000081e-03 4.699999999999999724e-05 8.000000000000000383e-04
2.100000000000000089e+00 3.939999999999999926e-03 3.499999999999999693e-05 4.699999999999999859e-04
2.299999999999999822e+00 1.809999999999999977e-03 2.400000000000000061e-05 2.200000000000000078e-04
2.500000000000000000e+00 8.379999999999999862e-04 1.599999999999999928e-05 9.500000000000000523e-05
2.700000000000000178e+00 4.290000000000000193e-04 1.200000000000000030e-05 5.899999999999999754e-05
2.899999999999999911e+00 2.030000000000000012e-04 7.400000000000000300e-06 3.000000000000000076e-05
