0.55 2.65 9.8E-04 0.28
0.65 2.16 9.2E-04 0.19
0.75 1.76 8.2E-04 0.18
0.85 1.38 5.2E-04 0.12
0.95 1.057 4.5E-04 0.096
1.05 0.788 3.8E-04 0.079
1.15 0.583 3.3E-04 0.054
1.25 0.429 2.8E-04 0.040
1.35 0.308 2.5E-04 0.031
1.45 0.223 2.2E-04 0.024
1.55 0.159 1.9E-04 0.017
1.65 0.114 1.7E-04 0.011
1.75 0.0797 1.4E-04 0.0080
1.85 0.0562 1.1E-04 0.0054
1.95 0.0394 9.3E-05 0.0039
2.10 0.0232 7.1E-05 0.0021
2.30 0.0114 4.9E-05 0.0012
2.50 0.00544 3.3E-05 5.6E-04
2.70 0.00264 2.3E-05 2.6E-04
2.90 0.00128 1.6E-05 1.6E-04
3.25 4.34E-04 9.4E-06 5.7E-05
