# #Eta_mean,Eta_std,dNdEta_mean,dNdEta_std
-8.000000000000000000e+00 0.000000000000000000e+00 2.950635306600902563e+00 9.125714590440646701e-01
-7.599999999999938360e+00 6.128431095930864103e-14 6.442890037208516496e+00 1.968282788581438014e+00
-7.199999999999940670e+00 5.950795411990839057e-14 1.261125747130890495e+01 3.584257482987632581e+00
-6.800000000000051337e+00 5.151434834260726348e-14 2.276009183576356776e+01 5.762687601327979969e+00
-6.400000000000056311e+00 5.595524044110788964e-14 3.677846970246459080e+01 7.975402519885824937e+00
-6.000000000000000000e+00 0.000000000000000000e+00 5.326878508703698145e+01 9.754187265100719983e+00
-5.599999999999948130e+00 5.151434834260726348e-14 7.054810072860355774e+01 1.110620289314334919e+01
-5.199999999999987743e+00 1.154631945610162802e-14 8.726597286096252049e+01 1.234514796509857604e+01
-4.799999999999998046e+00 1.776356839400250465e-15 1.030378088780067429e+02 1.369974424418712822e+01
-4.400000000000040323e+00 3.996802888650563546e-14 1.174601986447336230e+02 1.511335579924561578e+01
-4.000000000000000000e+00 0.000000000000000000e+00 1.301845013352175329e+02 1.640375879087316591e+01
-3.599999999999970335e+00 2.930988785010413267e-14 1.410662064317055808e+02 1.746175177490003705e+01
-3.200000000000028155e+00 2.886579864025407005e-14 1.503966182837623649e+02 1.833274846598731500e+01
-2.799999999999974065e+00 2.575717417130363174e-14 1.582869349789445437e+02 1.903990222200931370e+01
-2.399999999999999023e+00 4.440892098500626162e-16 1.640933308315568979e+02 1.947598443525289369e+01
-2.000000000000000000e+00 0.000000000000000000e+00 1.671902766878904174e+02 1.954526423614657205e+01
-1.600000000000014078e+00 1.443289932012703503e-14 1.680553739457819518e+02 1.937883293993517242e+01
-1.199999999999999512e+00 2.220446049250313081e-16 1.670710317803318787e+02 1.910165697113617966e+01
-8.000000000000070388e-01 7.216449660063517513e-15 1.638812127499642202e+02 1.865997222389968613e+01
-4.000000000000034084e-01 3.941291737419305719e-15 1.594472326692330739e+02 1.805039792520212316e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.572288963876521564e+02 1.772904226902490521e+01
4.000000000000035194e-01 3.164135620181696140e-15 1.593013590233779269e+02 1.796848650071811804e+01
8.000000000000070388e-01 6.328271240363392280e-15 1.636086687807013504e+02 1.844088372025481348e+01
1.199999999999999734e+00 1.332267629550187849e-15 1.667007386073267696e+02 1.869589403204971489e+01
1.600000000000014078e+00 1.265654248072678456e-14 1.675986708680632375e+02 1.873442374781940600e+01
2.000000000000000000e+00 0.000000000000000000e+00 1.666479740105070562e+02 1.867213710188306663e+01
2.399999999999999023e+00 1.332267629550187849e-15 1.635203112015598208e+02 1.842458084504404070e+01
2.799999999999974065e+00 2.664535259100375697e-14 1.577575114518638486e+02 1.786189277232913142e+01
3.200000000000028155e+00 2.708944180085381959e-14 1.499680382634029456e+02 1.709324556289559638e+01
3.599999999999970335e+00 3.108624468950438313e-14 1.407764644337105153e+02 1.621878648141778356e+01
4.000000000000000000e+00 0.000000000000000000e+00 1.300505018640100729e+02 1.520782109568274443e+01
4.400000000000040323e+00 3.996802888650563546e-14 1.174847878655218523e+02 1.404922245329001917e+01
4.799999999999998046e+00 2.664535259100375697e-15 1.031497907033333661e+02 1.286810210565457524e+01
5.199999999999987743e+00 1.332267629550187849e-14 8.738438469930250108e+01 1.179700883331033445e+01
5.599999999999948130e+00 5.329070518200751394e-14 7.063025967152825046e+01 1.084052418745825541e+01
6.000000000000000000e+00 0.000000000000000000e+00 5.327599631866796415e+01 9.716352164612588993e+00
6.400000000000056311e+00 5.595524044110788964e-14 3.674880309356426267e+01 8.086589763896897765e+00
6.800000000000051337e+00 5.062616992290713824e-14 2.270572161943748668e+01 5.923146209517237359e+00
7.199999999999940670e+00 6.039613253960851580e-14 1.256140161338852934e+01 3.710845166003220896e+00
7.599999999999938360e+00 6.306066779870889150e-14 6.378008575404657599e+00 2.029464902226620904e+00
8.000000000000000000e+00 0.000000000000000000e+00 2.937608086682896857e+00 9.508899238660973863e-01
