5.500000000000000444e-01 2.260000000000000142e+01 6.400000000000000307e-03 1.300000000000000044e+00
6.499999999999999112e-01 1.365000000000000036e+01 4.899999999999999842e-03 5.600000000000000533e-01
7.500000000000000000e-01 8.089999999999999858e+00 3.799999999999999992e-03 5.300000000000000266e-01
8.500000000000000888e-01 4.879999999999999893e+00 3.000000000000000062e-03 3.099999999999999978e-01
9.499999999999999556e-01 3.000000000000000000e+00 2.399999999999999790e-03 2.399999999999999911e-01
1.050000000000000044e+00 1.929999999999999938e+00 2.000000000000000042e-03 1.400000000000000133e-01
1.149999999999999911e+00 1.197999999999999954e+00 1.600000000000000077e-03 8.300000000000000433e-02
1.250000000000000000e+00 7.740000000000000213e-01 1.299999999999999940e-03 7.099999999999999367e-02
1.350000000000000089e+00 5.090000000000000080e-01 1.100000000000000066e-03 4.299999999999999656e-02
1.449999999999999956e+00 3.190000000000000058e-01 9.100000000000000016e-04 2.100000000000000130e-02
1.550000000000000044e+00 2.310000000000000109e-01 8.400000000000000348e-04 2.500000000000000139e-02
1.649999999999999911e+00 1.499999999999999944e-01 6.899999999999999667e-04 1.899999999999999953e-02
1.750000000000000000e+00 9.700000000000000289e-02 5.100000000000000366e-04 1.000000000000000021e-02
1.850000000000000089e+00 6.460000000000000464e-02 4.600000000000000139e-04 8.600000000000000006e-03
1.949999999999999956e+00 4.229999999999999732e-02 3.699999999999999947e-04 4.000000000000000083e-03
2.100000000000000089e+00 2.489999999999999852e-02 2.000000000000000096e-04 2.399999999999999790e-03
2.299999999999999822e+00 1.129999999999999928e-02 1.399999999999999877e-04 1.000000000000000021e-03
2.500000000000000000e+00 5.120000000000000419e-03 9.500000000000000523e-05 6.800000000000000488e-04
2.700000000000000178e+00 2.350000000000000092e-03 6.700000000000000226e-05 4.699999999999999859e-04
2.899999999999999911e+00 1.209999999999999921e-03 4.899999999999999842e-05 1.399999999999999877e-04
3.250000000000000000e+00 3.919999999999999873e-04 1.599999999999999928e-05 5.300000000000000078e-05
4.000000000000000000e+00 4.130000000000000099e-05 4.099999999999999709e-06 3.400000000000000058e-06
