2.500000000000000000e+00 2.500000000000000000e+00 1.861451046898628461e-02 1.579051663906902696e-03
7.500000000000000000e+00 2.500000000000000000e+00 2.829310870159021732e-02 2.447730240149975818e-03
1.500000000000000000e+01 5.000000000000000000e+00 4.028647415696737233e-02 2.042332453039149166e-03
2.500000000000000000e+01 5.000000000000000000e+00 5.188448708429139328e-02 2.677660374603848918e-03
3.500000000000000000e+01 5.000000000000000000e+00 5.780138406647369886e-02 2.059883119288616511e-03
4.500000000000000000e+01 5.000000000000000000e+00 5.887274411814009956e-02 1.249814042717292076e-03
5.500000000000000000e+01 5.000000000000000000e+00 5.678027826631356495e-02 2.145546327783441794e-03
6.500000000000000000e+01 5.000000000000000000e+00 5.211525688318153354e-02 2.394158256925534630e-03
7.500000000000000000e+01 5.000000000000000000e+00 4.724404724407086503e-02 1.006045625296990084e-03
8.500000000000000000e+01 5.000000000000000000e+00 4.574931693479149242e-02 3.243059128837930821e-02
